Value,Value_HeatPump,Value_OtherAppliances
0.03884922,0.17630607,0.2511227
-0.017074808,0.21453816,0.18246624
-0.010384284,0.11402241,0.17021874
-0.05175917,0.10595747,0.1873486
0.05830792,0.06253352,0.32438946
0.049317714,0.037707075,0.4210012
0.88883984,0.69570565,0.82995856
0.6944564,0.5538318,0.654232
0.5228608,0.52936244,0.44087315
0.9464328,0.9746244,0.75411576
0.78983307,0.8561652,0.68270755
0.8856328,0.90274596,0.7564267
0.8496919,0.806468,0.6224783
0.11690689,-0.08852461,0.08812082
0.13347094,0.012337571,0.15971115
-0.015025303,-0.012401966,0.06115987
-0.12243373,0.0007873457,0.04848177
-0.115867294,0.04572894,0.19841042
-0.08172737,0.16304673,0.2556803
-0.03825616,0.21013577,0.26428297
0.42647147,0.32709646,0.36387154
0.5006872,0.41079903,0.31719172
0.16352183,0.2045458,0.0366595
0.15965343,0.2532189,0.15493107
0.15276694,0.24926764,0.10964947
0.24746874,0.44590807,0.20101398
0.064306624,0.38202932,0.15184712
0.2530193,0.16100278,0.1421941
0.1007228,0.0971357,0.12124564
0.21634325,0.28950462,0.30422828
0.18458703,0.3757395,0.34858748
-0.019167721,0.287552,0.20037514
0.08301102,0.40341318,0.24002358
0.25675112,0.56445104,0.34746078
0.41017723,0.32723978,0.2955387
0.35751826,0.30459735,0.36844632
0.047100335,0.10903011,0.14145775
0.11781039,0.26925665,0.24826416
0.23485518,0.45484626,0.3692091
0.048558943,0.3324048,0.30121934
0.0026017167,0.3655037,0.30026177
0.5175511,0.4294536,0.58813184
0.11299803,0.08635988,0.29807383
0.28353846,0.28172296,0.4611537
-0.054974876,0.08796931,0.23777539
-0.04666909,0.111483306,0.21101168
0.005101759,0.18892251,0.32110724
0.08860688,0.15634367,0.42932168
0.33210653,0.16472086,0.28254133
0.4464526,0.37613803,0.3843278
0.5380977,0.60673845,0.41118512
0.46532816,0.6702827,0.30083206
0.48496372,0.64916456,0.21724421
0.65803885,0.74894017,0.27083626
0.50861204,0.6715119,0.28656945
0.7864746,0.53097326,0.66598254
0.37666795,0.23631102,0.48175654
0.26007125,0.2461982,0.38675213
0.22885063,0.39114037,0.35316673
0.21921667,0.42819566,0.35401952
0.23382255,0.46262506,0.4234169
0.21983293,0.3212617,0.31405434
0.47255272,0.34938425,0.39260066
0.14826101,-0.0029779002,0.2351613
0.1913234,0.08072246,0.33278736
0.17200023,0.14897594,0.35210747
0.21875632,0.21827923,0.38610563
0.20806521,0.3576812,0.30959326
0.2433593,0.5517201,0.39443758
0.42260742,0.39431998,0.44947162
0.4201324,0.4729759,0.5089923
0.17040819,0.29487512,0.2452366
0.12109144,0.32164437,0.19330698
0.1729429,0.25937748,0.24960166
0.14029741,0.08449241,0.36228094
0.12511308,0.04369555,0.3449026
0.3930872,0.2593113,0.2760967
0.19708103,0.24442089,0.16199185
0.18581024,0.31129664,0.15034547
0.058662415,0.12613754,0.1957517
0.08736296,0.17673278,0.37217125
0.10508171,0.07392202,0.46898448
0.0719104,-0.014868418,0.4562402
0.26080796,0.1674139,0.22334059
0.63022184,0.569518,0.60317796
0.67417777,0.6256051,0.5387928
0.47311145,0.47428465,0.3946161
0.34937197,0.5985041,0.38994443
0.37250704,0.80638963,0.29021433
0.42537603,0.9674344,0.26711762
0.36054105,0.4356496,0.36358204
0.28580165,0.4377206,0.25517333
0.08024755,0.38992083,0.06279501
0.10255879,0.37816876,0.17411947
0.29982167,0.5372817,0.27255467
0.112629384,0.38500714,0.19442742
0.11346592,0.39837056,0.25542918
0.5287689,0.41823983,0.46377215
0.5090024,0.36511025,0.3659911
0.5102842,0.42401877,0.39431247
1.120657,1.0432032,1.0490956
0.7257865,0.89229274,0.8310445
0.62796646,0.89514875,0.69997436
0.68281996,1.0200746,0.6996624
0.47394758,0.4483019,0.36369875
0.5004177,0.5387325,0.4204616
0.29113355,0.3866583,0.27283132
0.16212943,0.24766974,0.24258073
0.3276047,0.41672465,0.3183429
0.32754534,0.5517993,0.3127387
0.3189031,0.6438108,0.16058116
0.079604566,0.0073701683,0.114818186
0.065385975,0.013452312,0.08917142
0.028006922,0.042590655,0.019199198
-0.0053965673,0.026212318,0.080701314
0.05344524,0.09193118,0.16677344
0.032573104,0.03743849,0.30216986
0.07260136,0.0021703076,0.33309206
0.61599934,0.5445945,0.60342807
0.65915537,0.52724266,0.6722583
0.88018596,0.677794,0.93654317
0.66683495,0.51206386,0.84024173
0.46238083,0.45231542,0.58009374
0.5361154,0.6880489,0.50437105
0.5291491,0.7657669,0.42493019
0.17548174,0.17072812,0.10717572
0.053897403,0.07667494,0.09186178
-0.07942977,-0.0837531,0.10622911
0.08338878,-0.042588405,0.29581323
0.050081454,-0.02450251,0.28950745
-0.092636146,-0.11372029,0.36486918
-0.087774225,-0.1807271,0.4759998
0.17309836,0.020946996,0.0819676
0.5519342,0.43938744,0.5009484
0.31236994,0.25266016,0.31348145
0.36016107,0.32506454,0.3729531
0.34963393,0.2759923,0.40962023
0.3264923,0.36026874,0.37548283
0.17137286,0.3981778,0.27262905
0.5925168,0.4652769,0.46659744
0.5797566,0.5688843,0.6313023
0.3236512,0.49038264,0.55648506
0.5313284,0.72778666,0.720424
0.33366486,0.61237717,0.5315693
0.43293798,0.74669564,0.52039367
0.45662192,0.77299726,0.4918507
0.175026,0.050278947,0.12240775
0.1651054,0.0824753,0.17677169
0.15100822,0.12388972,0.17954811
0.08642301,0.09081391,0.1501522
0.042849567,0.20733708,0.1031829
0.14821102,0.28310466,0.16218361
-0.10398594,0.23990422,0.030390209
0.4836799,0.36631915,0.4338468
0.19664946,0.18023305,0.14925382
0.31233862,0.23850879,0.34180936
0.13459721,0.21569973,0.30244687
0.13754386,0.21591072,0.1950038
0.10967567,0.17443278,0.10761784
0.12240974,0.21444961,0.068879366
0.3120943,0.17813446,0.2678292
0.31225476,0.24286115,0.24186611
0.22431266,0.24834308,0.1709068
0.11979027,0.21649824,0.1370903
0.15079153,0.2612589,0.12394952
0.03444086,0.23452777,0.08969463
0.21936676,0.38563123,0.2045387
0.19637802,0.18841745,0.10214934
0.44368124,0.4440119,0.40434992
0.5968762,0.65253067,0.59666705
0.4224059,0.67433786,0.4530727
0.57025826,0.8587425,0.488178
0.51102686,0.7831886,0.3826484
0.76461494,0.97509253,0.5871186
0.12991309,0.038385227,0.15159188
0.36155224,0.16332403,0.32456908
-0.047978126,-0.09701611,0.0006905701
0.17112496,0.07711274,0.22190046
0.12291079,0.08252814,0.4591575
0.17914426,0.1252869,0.5272364
0.15872449,0.24091622,0.4818276
0.525021,0.4950909,0.44386622
0.3204227,0.3774994,0.46521556
0.5102542,0.7124806,0.5318153
0.26545992,0.56339574,0.28792226
0.26676536,0.56328493,0.3287319
0.3441323,0.5144282,0.3658335
0.3048163,0.5476845,0.37175396
0.30516487,0.2090707,0.22233078
0.21295807,0.058222994,0.17092586
0.30745244,0.19282484,0.3257236
0.021445543,0.14890742,0.24910535
0.079457805,0.26390475,0.39717206
0.15292457,0.26273593,0.39613914
0.22645056,0.2945001,0.48490635
0.67519826,0.6164515,0.6443103
0.290227,0.356817,0.310442
0.5280021,0.67424965,0.49895507
0.39916345,0.6262653,0.35806087
0.5413749,0.7527309,0.48236877
0.43638587,0.6906973,0.30411676
0.39782104,0.8059197,0.38746712
0.23649427,0.15825677,0.13470234
0.3542504,0.18363313,0.1316016
0.38637576,0.20370199,0.21832961
0.106976345,0.21403706,0.25306115
0.19239792,0.4699898,0.2262734
0.39616218,0.7038616,0.22568019
0.27831492,0.68448615,0.11737209
0.69807357,0.7064911,0.6333298
0.91822624,1.154403,0.9963491
0.75473,1.1622404,1.0069896
0.47546905,0.90832525,0.7296481
0.49345425,0.8464471,0.6321475
0.6047165,0.8922999,0.6561499
0.4751654,0.7762112,0.5393283
0.9873413,0.8687241,0.9354436
0.7813065,0.6832055,0.6693721
0.9455179,0.79585516,0.83162993
0.78150666,0.884055,0.8022532
0.55509686,0.77401376,0.6441507
0.79169524,1.0048267,0.5392742
0.7449746,0.95679677,0.34394106
0.17480898,0.0038755331,0.08502871
0.33017164,0.13433425,0.14629705
0.27865702,0.20043461,0.15686765
0.16295376,0.26185116,0.13805252
0.18884471,0.36236653,0.20299293
0.26253995,0.58113426,0.27892473
0.23713195,0.6338709,0.23407291
0.28456905,0.22221006,0.2656046
0.2012924,0.17409107,0.18588139
0.26066744,0.27159205,0.16092232
0.21023554,0.24511138,0.20439337
0.21922639,0.29776126,0.28325585
0.08055897,0.25937107,0.30764267
0.1475269,0.29458684,0.39102527
0.53598785,0.3036455,0.42764175
0.36057317,0.27631307,0.26829273
0.72089803,0.7160099,0.557824
0.32964942,0.5766263,0.22211112
0.40514636,0.7012774,0.33617538
0.29068834,0.7705023,0.25047144
0.3906028,0.7940589,0.21800753
0.5879134,0.47450855,0.4621878
0.6539266,0.56639206,0.42832857
0.39152426,0.44627005,0.3770323
0.19402331,0.44465566,0.22121082
0.22299406,0.52736175,0.26558435
0.2699525,0.62580264,0.28062156
0.3600031,0.78259706,0.18234764
0.2537099,0.24943651,0.065085
-0.051301822,0.021237178,-0.1024007
-0.020291936,0.013593992,0.101691805
0.009160176,0.035904787,0.18928657
-0.08765484,-0.006901445,0.19559127
-0.051409826,-0.0025417414,0.15516086
-0.04817622,0.008052347,0.17016385
0.09761419,0.014516106,0.075209014
0.15422332,0.09397133,0.15488395
-0.07098566,0.009833994,0.16462004
-0.0722453,0.042914823,0.14392282
-0.14327133,0.018510628,0.14941937
-0.08475082,0.15173602,0.24908786
-0.11305568,0.17193845,0.1923401
0.05392073,0.04528368,0.17065778
0.07768474,-0.013842041,0.2568389
0.10050472,0.015548585,0.20597799
-0.04410287,-0.09756718,0.12786375
-0.034791537,-0.16834,0.27072006
0.101139806,-0.18499523,0.3465131
0.0032352433,-0.24982491,0.37358752
0.62514144,0.46669513,0.55706906
0.39092988,0.28420758,0.41738907
0.33425727,0.39838094,0.30994627
0.3342974,0.57907534,0.3226739
0.20077473,0.52422404,0.19406417
0.17546341,0.5677272,0.22043929
0.14469434,0.49749988,0.27541527
0.5442484,0.47283444,0.5067963
0.5969982,0.6336434,0.51912737
0.31743136,0.48572487,0.36292818
0.46215144,0.7491367,0.39646372
0.22380626,0.6979656,0.32331538
0.2550563,0.7051047,0.4707307
0.317607,0.71302587,0.4320428
0.26197585,0.266492,0.1676293
0.3553107,0.43258962,0.20259008
0.19388524,0.34649646,0.14869538
0.045697868,0.29182187,0.16935608
0.2145083,0.42338502,0.23382339
0.16040538,0.39602855,0.16273364
0.19647712,0.4815078,0.22687568
-0.03566411,-0.09747312,-0.06343095
-0.16112953,-0.22943622,-0.07325837
-0.16112307,-0.319197,0.048843756
-0.035363503,-0.38263577,0.28878692
-0.041693516,-0.2572195,0.29557595
-0.10264947,-0.36909068,0.2980059
-0.12956566,-0.36210978,0.3784934
0.23000404,0.10529963,0.17407064
0.34101453,0.21164855,0.18202806
0.042931654,0.01219417,0.08851046
0.21923307,0.076466896,0.23351297
0.25739545,0.17507005,0.21590613
0.13326606,0.1443739,0.23538779
0.111475654,0.18648891,0.32256934
0.84612024,0.6641845,0.72692305
1.0795436,1.0048767,1.1815041
0.9177814,0.86940914,1.0556585
0.8312585,0.85841703,0.897569
0.5675916,0.7572504,0.6825699
0.70599353,1.057653,0.6882011
0.61972445,1.0974568,0.61554205
0.65375566,0.3639167,0.44650537
0.23815131,0.16016677,0.25666812
0.23705998,0.28482607,0.22030544
0.23685262,0.32081825,0.2758625
0.20649606,0.2668053,0.3205049
0.15119395,0.31387308,0.30679956
0.25862393,0.4532113,0.2735359
0.42082256,0.326217,0.3534104
0.2154552,0.17608424,0.3572324
0.051065434,0.100125484,0.31950015
0.14900321,0.25512818,0.3051847
0.23122475,0.43228573,0.3021324
0.14588265,0.4267394,0.21374261
0.15432528,0.48299187,0.19094953
0.37926728,0.3326168,0.29119387
0.36262655,0.30556053,0.25603688
0.6115103,0.68387276,0.4705026
0.4566301,0.60868394,0.34195745
0.44749483,0.6468215,0.36979207
0.46922082,0.68329275,0.39488986
0.476537,0.6660202,0.3343419
0.7131301,0.55741346,0.7187148
0.49628058,0.4504027,0.62455314
0.21739101,0.27947783,0.4026134
0.25526294,0.29841223,0.3972778
0.07855615,0.21225844,0.27357954
0.28948683,0.46092844,0.31473374
0.14580724,0.3990066,0.2739265
0.32451433,0.26475456,0.22639792
0.19218796,0.16185033,0.1768001
0.12986581,0.0848502,0.2589492
0.26460272,0.18332358,0.4464185
0.17723885,0.20989002,0.34211108
0.10046866,0.29143927,0.25454468
0.29616252,0.62394345,0.34132513
0.48274878,0.48015583,0.5280322
0.61301196,0.5181781,0.7402486
0.16258466,0.25821212,0.40129447
0.26356664,0.35210258,0.51552683
0.2321513,0.30156213,0.46245575
0.0993653,0.35888165,0.2926806
0.017122984,0.36281386,0.35931098
0.35526964,0.22126327,0.22340202
0.68389034,0.5936353,0.5992367
0.19281742,0.28247577,0.32998216
0.15921044,0.38451177,0.3506709
0.13543437,0.41787663,0.4306036
0.1662254,0.42830002,0.43558562
0.16646406,0.36667478,0.39172855
0.564464,0.5940474,0.49248165
0.8135329,0.8332644,0.7106785
0.7868775,0.85026276,0.7415584
0.7527623,0.75581956,0.69150215
0.9327779,0.9743867,0.85518116
0.8196362,1.0077509,0.73627585
0.70949745,1.0273371,0.6160968
0.77953434,0.680076,0.49696013
0.6679425,0.6737592,0.52539694
0.6548903,0.6082753,0.70056313
0.51590544,0.5894979,0.6690575
0.46445417,0.6839073,0.6344625
0.46776992,0.85381514,0.4640458
0.57899696,1.062371,0.5302698
0.24343032,0.25623178,0.13436282
0.059236616,0.1851862,0.017357117
0.19036528,0.24249038,0.13129275
0.17093113,0.15110907,0.22966266
0.25213727,0.18505162,0.36859718
0.22084898,0.1852772,0.43188623
0.20306757,0.15581189,0.58904195
0.62388396,0.40947944,0.49316645
0.6079234,0.40798828,0.58380735
0.9916203,0.9807267,0.9725065
0.805213,1.0275667,0.9760101
0.50148165,0.8624015,0.6975424
0.68673784,1.0314518,0.720197
0.7503914,1.1838598,0.61749285
0.26733238,0.22377619,0.16738446
0.07559112,0.09182066,0.06323595
0.08491425,0.16901639,0.12912938
0.18313885,0.2159419,0.09388422
0.09772834,0.21856669,0.16231741
0.047802612,0.18710247,0.3362902
0.18043089,0.3424927,0.4745616
0.50972426,0.35300645,0.41478762
0.32645482,0.18993868,0.2407742
0.6972107,0.5368582,0.47792643
0.31207538,0.36431283,0.27001598
0.25791547,0.3615799,0.31145436
0.20982942,0.33508432,0.3255749
0.13288908,0.3057965,0.4254454
0.43844864,0.38027948,0.33576456
0.5897889,0.50199,0.5357151
0.38710567,0.40154314,0.31876197
0.60701656,0.64284754,0.53527975
0.7692582,0.9936752,0.71982574
0.62972903,0.88134825,0.6443425
0.4346239,0.7747612,0.4893292
0.4322309,0.32950675,0.33337113
0.27081275,0.23630965,0.4119865
0.099872224,0.19235428,0.22330686
0.09994712,0.24919786,0.19302796
0.12437635,0.23415513,0.2782775
0.07374248,0.2052743,0.26196083
0.07702105,0.29102322,0.29341203
0.22596812,0.2927896,0.17049363
0.17762235,0.31063205,0.16555217
0.14500356,0.34489378,0.10525583
0.2213355,0.4927677,0.2645616
0.045033872,0.529305,0.26827732
0.21759093,0.70027673,0.3565498
0.08156022,0.5173922,0.36041638
0.405492,0.35943973,0.37729985
0.23027357,0.17913976,0.22680932
0.16838524,0.18936157,0.19827686
0.05071272,0.25940302,0.11280035
0.24715686,0.48823774,0.2348516
0.22459343,0.6031469,0.14554146
0.002713494,0.4018825,-0.0075340215
0.71385074,0.64504254,0.5858036
0.58710337,0.48430076,0.59127766
0.29445982,0.41091892,0.35673332
0.25616214,0.53478515,0.31172806
0.343633,0.6597471,0.37849697
0.42173204,0.8026382,0.3176078
0.4620517,0.88103527,0.23265818
0.3709606,0.36469477,0.34553403
0.37866193,0.389992,0.30592635
0.3275525,0.355124,0.2599378
0.21893543,0.3262111,0.19125338
0.2055862,0.2885168,0.16469751
0.06975089,0.1250876,0.13111912
0.1268946,0.15483561,0.20282611
0.66778314,0.51890457,0.4808198
0.6303201,0.47432172,0.4355623
0.52722865,0.42706802,0.43680635
0.63511026,0.6368684,0.48474103
0.52344143,0.7656204,0.42308274
0.5850633,0.9387245,0.31827566
0.66412175,0.9109826,0.27176163
0.75772196,0.5745738,0.57896054
0.84211326,0.66027725,0.7138271
1.0458201,0.90408874,0.982348
0.68570983,0.81474686,0.77617306
0.644508,0.8834436,0.6757028
0.58932436,0.8759017,0.58643824
0.48028314,0.8304161,0.5413119
0.4819011,0.4312165,0.34258464
0.66087353,0.72472954,0.51482993
0.36495107,0.55684507,0.29993778
0.3339948,0.5679804,0.317027
0.5521451,0.7643292,0.364045
0.4813145,0.7295109,0.27668983
0.3138005,0.7154438,0.23833129
0.40572885,0.2272363,0.26853845
0.37269175,0.24797046,0.20544885
0.16850692,0.21262036,0.006329285
0.15603837,0.29883713,0.04812219
0.22919047,0.49720475,0.124122
-0.013074581,0.39466175,0.09339089
0.0819599,0.527546,0.13414808
0.17979598,0.05631803,0.060082413
0.3742862,0.2512686,0.21130952
0.33993438,0.35027647,0.28997657
0.39413226,0.5444308,0.42268965
0.32387272,0.68290323,0.3550714
0.40258932,0.76815546,0.24723421
0.37696072,0.68585575,0.27013117
0.30334502,0.36682275,0.25078243
0.08149497,0.19058052,0.18712929
0.26146662,0.36219627,0.4061703
0.1304245,0.17111115,0.293488
0.40574414,0.49679735,0.482669
0.33659917,0.48190027,0.4431782
0.18594843,0.44378853,0.30413523
0.009706622,-0.10913307,0.07700686
-0.052304752,-0.21670416,0.12113848
-0.08549858,-0.32602143,0.2040472
-0.07009968,-0.44366628,0.37370816
-0.27368465,-0.5459901,0.3594567
-0.1624187,-0.49836278,0.4068069
-0.17477313,-0.44518542,0.38740805
0.14163995,0.13988453,0.10470386
0.14915872,0.11328139,0.08141172
0.1428189,0.16446999,0.11826206
0.031062871,0.21785015,0.119114086
0.16471744,0.3658887,0.19857374
0.08061955,0.23645908,0.2085822
0.1026059,0.19606495,0.21515132
0.34988946,0.26473394,0.20472786
0.11280327,0.0979199,0.082304455
0.11574309,0.09507087,0.06905082
0.24920008,0.21739914,0.14842555
0.16746357,0.18084848,-0.010536524
0.056136593,0.14911525,-0.0092842225
0.06952759,0.22248279,0.077361055
0.22694185,0.30421025,0.18077563
0.009653343,0.091118835,0.00797279
-0.085232414,-0.025692204,0.114318594
-0.118019946,-0.09021323,0.30782023
0.030060247,-0.06243255,0.31368333
-0.006849963,-0.103489675,0.18470281
-0.105858125,-0.117340125,0.10877763
0.17279786,0.13225235,0.003689751
0.39939114,0.36893022,0.24721032
0.50287735,0.5533311,0.21898597
0.23170656,0.34003824,0.21050695
0.27700242,0.5062231,0.2914002
0.29873687,0.6573615,0.18806252
0.40056455,0.8239343,0.16290152
0.24335414,0.13235316,0.22971776
0.21125981,0.1436471,0.14604898
0.0949097,0.15276806,0.14839025
0.17414987,0.18322909,0.20911331
0.022174058,0.11734168,0.342222
0.038688947,0.23522694,0.37850794
0.13367856,0.34660682,0.3627207
0.033136684,0.0048193876,-0.02547674
-0.011098802,-0.011958642,0.04006984
-0.1755692,-0.16296372,0.10217734
-0.07670029,-0.15727319,0.20345685
0.013154365,-0.07044167,0.2404336
-0.1141965,0.00081042387,0.18827173
-0.21249041,-0.016599433,0.25933182
0.50863576,0.4639332,0.36667916
0.51184624,0.63530153,0.4710411
0.21200597,0.44145843,0.17595369
0.42621607,0.697416,0.31694165
0.24485043,0.65419173,0.15889889
0.17118531,0.647064,0.27325368
0.17765078,0.80428255,0.25887883
-0.16261622,-0.10127617,-0.054062165
-0.26063898,-0.26235694,-0.017662695
-0.14995751,-0.20986426,0.17228253
-0.0810666,-0.2157402,0.22378513
-0.14156833,-0.16461776,0.15222445
-0.17998058,-0.103695296,0.12897106
-0.11917954,-0.078337885,0.31246445
1.1624124,0.96159583,1.036728
0.68943346,0.5899161,0.79012495
0.7882197,0.8763248,0.9608125
0.71912456,0.8849171,0.79487795
0.84708345,1.0114137,0.7749583
0.76092106,1.0346768,0.72985035
0.70245445,1.0178567,0.6761732
0.4058735,0.40410978,0.28379476
0.09073451,0.060263745,0.09872743
0.10690696,0.039829765,0.28974375
-0.011459105,-0.030446718,0.35190514
0.026966393,0.05919803,0.39969698
-0.2559886,-0.09482812,0.35778314
-0.032859363,0.074352376,0.419059
0.17761263,0.050771743,0.13528407
0.062437925,0.05491438,0.16582936
0.13990533,0.30291477,0.20716508
-0.041651897,0.24509087,0.18857083
0.053918473,0.39919734,0.29478362
0.12831709,0.5827417,0.23442534
0.023365654,0.6030886,0.039792933
0.72709954,0.5724195,0.56255037
0.66353685,0.616411,0.51189595
0.28121644,0.41929948,0.35889813
0.44255805,0.5581225,0.4877036
0.3012361,0.5149176,0.40257606
0.30599588,0.52821743,0.46784
0.27718824,0.56766695,0.5721329
0.44655454,0.28030583,0.26708725
0.64334726,0.5363351,0.56476575
0.5125874,0.53212583,0.56229943
0.37620953,0.52433556,0.45779118
0.30289346,0.5085338,0.3941581
0.36003307,0.57344854,0.43486306
0.48581475,0.7080803,0.45907518
-0.033900887,-0.07603874,0.06355975
-0.008467648,-0.12174421,0.076256186
0.021736987,0.016698454,0.13515274
-0.05109649,0.056041174,0.15886942
0.045140177,0.03393369,0.26622206
-0.14494628,-0.11330553,0.26754037
-0.0564448,-0.117135994,0.3235079
0.6825305,0.4433771,0.6519901
0.67287076,0.5163922,0.7084899
0.59648705,0.59859943,0.7038601
0.7815945,1.0066062,1.0219971
0.53132665,0.951668,0.8483599
0.543113,0.9314463,0.8205741
0.61756134,1.0908009,0.8032798
0.2859092,0.25549534,0.1952573
-0.080966175,-0.0363006,0.016185252
0.09861739,0.08438722,0.16357642
0.15437698,0.20545012,0.26688984
0.18906093,0.29524937,0.29705113
0.11370529,0.34025633,0.34565106
0.21916741,0.59984374,0.4388787
0.1724279,0.17930529,0.06226027
-0.072440736,0.06469026,0.048602514
0.11204984,0.2222893,0.21404947
0.067693,0.24766421,0.13755973
0.00046301633,0.3007886,0.2075582
0.01292406,0.24253184,0.1886534
0.024248652,0.24786097,0.11495757
0.16827998,0.22753479,0.22417277
